url,title,brand,description,product_id,price,currency,item_condition,availability,color,sku,breadcrumbs,average_rating,total_ratings,uniq_id,scraped_at
https://athleta.gap.com/browse/product.do?pid=530525,Momentum Top,Athleta,"FOR: Medium to high impact workouts at the gym, studio or outdoors FEEL: Seamless construction for maximum comfort and minimal chafing FAVE: ionic+&#153 technology with naturally occurring antimicrobial silver ions knit in the fabric eliminates odor before it starts.",530525,69.00,USD,NewCondition,InStock,Charcoal Grey Heather,5305250020000,Tops/Long Sleeve,4.82,141,9841734e-9efd-5f45-864f-e38fc58f2488,26/12/2021 22:28:05
https://athleta.gap.com/browse/product.do?pid=985077,Cozy Karma Funnel Neck Dress,Athleta,"FOR: Commuting, work, and travel FEEL: Cozy Karma has the softest plush interior for extra warmth FAVE: Zippers on both sides of hem for ease of movement Thumbholes hold sleeves in place and keep warmth in",985077,129.00,USD,NewCondition,InStock,Spiced Cabernet,9850770220000,Dresses & Rompers/All Dresses & Rompers,5,2,2274361d-033d-57e2-be82-32ff6847cc9f,26/12/2021 22:28:06
https://athleta.gap.com/browse/product.do?pid=821800,Skinny Strap Headband 3 Pack,Athleta,"FOR: Medium to high impact workouts at the gym, studio, or outdoors FEEL: Spandex provides extra stretch FAVE: Keeps flyaways at bay during workouts",821800,16.00,USD,NewCondition,InStock,Sea Salt/ Dress Blue/ Wintergreen Mint,8218000120000,Accessories & Masks/Hats & Headbands,3.67,6,96ed2847-c98f-527b-af29-21423c5b0244,26/12/2021 22:28:06
https://athleta.gap.com/browse/product.do?pid=983111,Wind Down Sleep Jogger,Athleta,"FOR: Lounging, relaxing, and a good night&#39s sleep FEEL: Waffle texture is lightweight and soft FAVE: Easy&#45access stash pockets Looking for the matching top? See the matching top <a href=/browse/product.do?pid=983112&mlink=34,Copy_983112_983112&clink=34><u>here</a></u>",983111,54.00,USD,NewCondition,InStock,Palermo Pink,9831110320000,Sleep & Lounge/Sleep Bottoms,4.46,74,96c81635-1600-5090-8fb0-de668364d7fd,26/12/2021 22:28:06
https://athleta.gap.com/browse/product.do?pid=486693,Tugga Sherpa Jacket,Athleta,"FOR: Hiking, climbing, and exploring in cold climates FEEL: Cozy sherpa is the ultimate in wrapped&#45up warmth FAVE: Ribbed trim for extra mobility and comfort Easy&#45access stash pockets",486693,128.00,USD,NewCondition,InStock,Fog Camo Metropolis,4866931020002,Jackets/All Jackets,4.67,443,7b55fc6b-1167-58d1-bdbd-81f5552b9398,26/12/2021 22:28:06
https://athleta.gap.com/browse/product.do?pid=982644,Athleta Girl High Rise Textured Chit Chat Tight,Athleta,"FOR: School, practice, and play FEEL: Textured fabric is cozy with gentle compression FAVE: Fully adjustable neverending drawcord gives her room to grow Comfortably snug for easy movement with a high&#45rise waistband Hidden key pocket in waistband to stash her treasures",982644,55.00,USD,NewCondition,InStock,Muted Lilac,9826440120001,Athleta Girl/Tights & Leggings,5,16,ba64562f-edc0-5f2f-a341-8833a28b1c55,26/12/2021 22:28:06
https://athleta.gap.com/browse/product.do?pid=980414,Trekkie North Printed Crop 23&#x26;#34 Jogger,Athleta,"FOR: Hiking, climbing and exploring on the trial or off FEEL: Lightweight Ripstop has 2&#45way stretch for extra mobility FAVE: 3 secure zip pockets to stash your essentials-1 in back and 2 in front Knit waistband holds you in comfortably Hidden pocket to stash your essentials on right side",980414,44.97,USD,NewCondition,InStock,Lynx Navy,9804140022018,Bottoms/Pants,4.39,44,3ac9b073-299c-5e1a-8128-b773051fccfe,26/12/2021 22:28:06
https://athleta.gap.com/browse/product.do?pid=566761,Colorblock Crop Bikini Top D&#x26;#45DD,Athleta,"FOR: Swim, surf, stand&#45up paddleboard, and all water sports FEEL: H2ECO made with recycled nylon is smooth and sleek with powerful stretch FAVE: Versatile top that can be worn for every activity Design inspired by Conscious Crop bra Shelf bra for added support and compression Removable pads",566761,14.99,USD,NewCondition,InStock,Velvet Plum,5667610120000,Swim/Bikini Tops,4.53,19,5aaadc55-58e1-5b2d-868f-b67add588300,26/12/2021 22:28:07
https://athleta.gap.com/browse/product.do?pid=597889,Delancey Tight,Athleta,"FOR: Commuting, work, and travel FEEL: Sculptek Light&#153 fabric gives you full coverage and all&#45way stretch FAVE: Zip pockets on back secure your essentials Simple stitch detailing for versatility and comfort",597889,89.00,USD,NewCondition,InStock,Black,5978890020000,Bottoms/Pants,4.44,99,222862f3-3393-5c2f-b417-40fe6585eaf8,26/12/2021 22:28:07
https://athleta.gap.com/browse/product.do?pid=982004,Daily Relaxed Tea Dye Tee,Athleta,"FOR: Commuting, work, and travel FEEL: Cotton is lightweight and breathable FAVE: This garment's color was created using tea waste from iced tea manufacturing. This sustainable process uses less water and generates less waste than standard dye methods",982004,45.00,USD,NewCondition,InStock,Hibiscus Tea Pink,9820040220000,Tops/Short Sleeve,3.92,13,bdfe696e-421f-51a8-a8a8-0eaea89c0997,26/12/2021 22:28:08
https://athleta.gap.com/browse/product.do?pid=486670,Athleta Girl Power Up Top,Athleta,"FOR: School days, after practice, exploring outdoors FEEL: Chafe&#45free seamless fabric stretches with every move FAVE: Thumbholes keep her sleeves in place Mantras on cuffs and bottom hem for extra motivation",486670,49.00,USD,NewCondition,InStock,Black,4866700220001,Athleta Girl/Tops,4.78,77,c91830f0-51ac-5848-a452-f6fb2d3d25ba,26/12/2021 22:28:08
https://athleta.gap.com/browse/product.do?pid=631912,Athleta Girl Uptempo Top,Athleta,"FOR: School, practice, and play FEEL: Brushed fabric that is soft to the touch FAVE: Extra fabric on sleeve wraps over the hand for added protection and coverage Thumbholes keep her sleeves in place",631912,39.00,USD,NewCondition,InStock,Orchid Pink,6319120320001,Athleta Girl/Tops,4.89,19,099fafa5-e188-54df-aee0-f667f4ed23f0,26/12/2021 22:28:08
https://athleta.gap.com/browse/product.do?pid=657731,High Waist Printed Bikini Bottom,Athleta,"FOR: Swim, surf, stand&#45up paddleboard, and all water sports FEEL: Recycled H?ECO swim fabric is smooth and sleek with powerful stretch FAVE: Supportive lining smoothes and streamlines your midsection Stay&#45in&#45place leg construction",657731,59.00,USD,NewCondition,InStock,Rice Pearls Black,6577310120000,Swim/Swim Bottoms,4,8,6f8064d7-c53b-50b2-8ecc-2327b9583663,26/12/2021 22:28:09
https://athleta.gap.com/browse/product.do?pid=349463,Super Invisible 3 Pack by Stance&#x26;#174,Athleta,"INSPIRED FOR: work, commute, adventure travel, adventure <b>To Fro</b> Comes in White, Black and Light Grey Silicone Gripper For No Heel Slip Ultra Lite Cushion Arch Support Seamless Toe Closure Excluded from promotions",349463,24.99,USD,NewCondition,InStock,Multi,3494630020003,Accessories & Masks/Shoes & Socks,4.88,201,a49bbab1-d58b-5a73-98f5-99be727df1d9,26/12/2021 22:28:09
https://athleta.gap.com/browse/product.do?pid=981530,Renew V-Neck Long Sleeve,Athleta,"FOR: Commuting, work, and travel FEEL: Chafe&#45free seamless design maximizes all&#45day comfort FAVE: Your favorite Renew top in a new, v&#45neck long sleeve",981530,69.00,USD,NewCondition,InStock,Bright White,9815300220000,Tops/Long Sleeve,4.77,166,4e1b854e-f038-5112-b4aa-b26e89240f5b,26/12/2021 22:28:09
https://athleta.gap.com/browse/product.do?pid=981464,Skin Glow Elixir by Flowers and Moondust,Athleta,"This Skin Glow Elixir is a plant&#45based powerhouse blend of 7 African indigenous oils This oil&#45blend includes pure oils that were carefully selected for being great for all skin types and work in harmony to balance skin oil production, brighten complexion, lock in moisture, and heal your skin The oil sinks into your skin quickly and leaves the skin smooth, non&#45greasy, and calm. The texture almost feels like a serum in that it&#39s lightweight yet rich, and velvety. So indulge your skin with the purest African healing ingredients and love your healthy skin glow! Women moving women, forward-this is the Power of She. It's why we're honored to partner with companies founded by women of color that are committed to support and inspire all bodies everywhere.",981464,19.99,USD,NewCondition,InStock,Clear,9814640020000,Accessories & Masks/All Accessories,1.5,2,6a1d5c5b-59d4-5ee8-a7bb-675b5ea5978a,26/12/2021 22:28:09
https://athleta.gap.com/browse/product.do?pid=631950,Balance Pant,Athleta,"FOR: Yoga or studio practice FEEL: Plush Nirvana is our softest fabric with a cozy brushed interior FAVE: Easy&#45access free hand pockets Drawstring waistband with elastic to tighten around her waist Shop the Balance Pullover <a href=/browse/product.do?pid=632179&mlink=34,Copy_632179_632179&clink=34><u>here</a></u>",631950,89.00,USD,NewCondition,InStock,Black,6319500220000,Bottoms/Pants,4.41,299,ae2cf643-7a15-5d09-84ee-9a4e92106134,26/12/2021 22:28:10
https://athleta.gap.com/browse/product.do?pid=980415,Brooklyn Printed Short,Athleta,"FOR: Commuting, work, and travel FEEL: Recycled Featherweight Stretch&#153 fabric feels silky sleek and light as air FAVE: Comfortable Sculptek&#153 Rib waistband holds you in Zip pockets on back secure your essentials",980415,14.99,USD,NewCondition,InStock,Allure Navy,9804150022018,Bottoms/Shorts,4.81,138,78ebb877-90b9-57d3-ba75-3f76707461e7,26/12/2021 22:28:10
https://athleta.gap.com/browse/product.do?pid=567235,Athleta Girl Multi Tie Dye Tankini Top,Athleta,"FOR: Swim, surf, paddle, and everything at the beach FEEL: Soft and stretchy Lycra&#174 Xtra Life&#153 fabric FAVE: Removable pads in L, XL, XXL",567235,23.97,USD,NewCondition,InStock,Multi Tie Dye,5672350020001,Athleta Girl/All Girl,5,8,a089948f-3f86-5b41-861f-240a2e0a75c8,26/12/2021 22:28:10
https://athleta.gap.com/browse/product.do?pid=981888,Empower II Train Bra A&#x26;#45C,Athleta,"FOR: Medium to high impact workouts at the gym, studio, or outdoors FEEL: Performance fabric that is lightweight and breathable FAVE: Co&#45created and refined with breast cancer survivors Zip front closure for easy on/off Internal zipper guard to prevent chafing Adjustable straps are convertible Easy pocket for use of our Empower Pad Mastectomy Bra Insert if needed",981888,59.00,USD,NewCondition,InStock,Black,9818880320000,Bras/All Sports Bras,,,e419f551-0d56-5d54-9494-86e5465c411e,26/12/2021 22:28:10
https://athleta.gap.com/browse/product.do?pid=657551,Farallon Heathered Wide Leg Crop,Athleta,"FOR: Travel, vacation or exploring your town or city FEEL: Knoven fabric has the comfort and stretch of a knit, with the look of woven twill FAVE: Wide crop silhoutte is fashion forward and functional Heathered fabric is soft and gives dimension Easy pull on style with adjustable drawcord",657551,39.97,USD,NewCondition,InStock,Oatmeal Heather,6575510120001,Bottoms/Pants,4.65,202,728e7c78-c6dc-5c4c-bb58-107344ffe166,26/12/2021 22:28:11
https://athleta.gap.com/browse/product.do?pid=983062,Triumph Camo Crewneck Sweatshirt,Athleta,"FOR: Commuting, work, and travel FEEL: Lightweight organic cotton is stretchy and breathable FAVE: Easy&#45access secure pockets to stash your essentials Thumbholes hold sleeves in place and keep warmth in",983062,79.00,USD,NewCondition,InStock,Black Camo Lux,9830620020000,Tops/Sweatshirts & Wraps,4.87,46,2df6a546-8f34-5267-839b-d868c4790f0d,26/12/2021 22:28:11
https://athleta.gap.com/browse/product.do?pid=983751,Inlet Reflective Vest,Athleta,"FOR: Training in cold weather climates FEEL: Lightweight and breathable RDS FeatherDry down is water &#45repellent and retains loft and shape FAVE: Bonded seams lay flat for a clean, modern look",983751,139.00,USD,NewCondition,InStock,Camo Lux Reflective Black,9837510020001,/,4.35,17,fb150b43-49f9-519e-864a-3ef5f451252c,26/12/2021 22:28:12
https://athleta.gap.com/browse/product.do?pid=980428,Elation Camo Crop,Athleta,FOR: Yoga and studio practice FEEL: Sleek fabric with supportive compression FAVE: Three&#45layer unpinchable waistband smooths and supports,980428,29.97,USD,NewCondition,InStock,Taupe,9804280020006,/,4.31,26,4efc5ace-e702-5999-b779-ae51bf7e349e,26/12/2021 22:28:12
https://athleta.gap.com/browse/product.do?pid=599676,Spirit Wool Cashmere Wrap,Athleta,"FOR: Commuting, work, and travel FEEL: Wool&#45cashmere blend is luxuriously soft and cozy on the skin FAVE: Easy&#45access stash pockets High side slits",599676,199.00,USD,NewCondition,InStock,Grey Heather,5996760520000,/,4.41,195,2568fc44-e78c-5afb-a099-9a6852c1af5b,26/12/2021 22:28:12
https://athleta.gap.com/browse/product.do?pid=982974,Stellar Tight,Athleta,"FOR: Commuting, work, and travel FEEL: Euroluxe fabric is smooth and structured with stretch FAVE: 2 secure zip pockets and 2 side stash pockets to hold your essentials",982974,98.00,USD,NewCondition,InStock,Enchanted Blue,9829740220001,Bottoms/Pants,4.52,239,7453bc6a-4e5b-51f5-9d45-95dfaa58b46b,26/12/2021 22:28:12
https://athleta.gap.com/browse/product.do?pid=984538,Athleta Girl SoftLuxe Jogger,Athleta,"FOR: To and from practice or other activities FEEL: Cozy, brushed, live&#45in comfortable FAVE: Fully adjustable neverending drawcord with mantra gives her room to grow Side pockets to stash her treasures",984538,59.00,USD,NewCondition,InStock,Damask Blue,9845380120001,Athleta Girl/Tights & Leggings,,,86fa7cee-8771-5207-9a10-91948ca9c1f4,26/12/2021 22:28:13
https://athleta.gap.com/browse/product.do?pid=961885,Panache Sports Bra,Athleta,"FOR: Medium and high impact workouts at the gym, studio or outdoors FEEL: Sleek and supportive FAVE: Adjustable straps hook to stay in place Hook&#45and&#45eye back closure with three adjustment options for a custom fit",961885,70.00,USD,NewCondition,InStock,Lime/Multi,9618850223244,Bras/Bras By Activity,4.13,244,9bc3153f-2246-53f5-af66-696fa7a765d7,26/12/2021 22:28:13
https://athleta.gap.com/browse/product.do?pid=350834,Grandview PrimaLoft&#x26;#174 Shell,Athleta,External hidden secure zip pockets hold your essentials STYLE TIP-Wear it as a mid layer in cold climates or a single layer in warmer climates,350834,89.99,USD,NewCondition,InStock,Black,3508340020000,Jackets/All Jackets,4.62,594,5baa5613-d558-5b55-9174-171791da8f8e,26/12/2021 22:28:13
https://athleta.gap.com/browse/product.do?pid=981152,Ultimate Stash Pocket Camo Capri,Athleta,"FOR: Medium to high impact workouts at the gym, studio or outdoors FEEL: SuperSonic fabric is sleek with supportive compression FAVE: Two side stash pockets and one back waistband key/card pocket",981152,34.97,USD,NewCondition,InStock,Navy Camo,9811520020006,/,4.49,41,913697ab-335f-56eb-84fd-95871f11c183,26/12/2021 22:28:14
https://athleta.gap.com/browse/product.do?pid=567379,Athleta Girl Get in the Game Tank,Athleta,"FOR: School, practice, and play FEEL: Lightweight and breathable FAVE: Mesh detail keeps her cool",567379,20.97,USD,NewCondition,InStock,Grey Heather,5673790020001,Athleta Girl/Tops,5,5,8a145168-65ac-5a0c-a607-a813778da7bd,26/12/2021 22:28:14
https://athleta.gap.com/browse/product.do?pid=980196,Women&#x26;#39s Activate Face Mask 2 Pack,Athleta,"Designed for your active lifestyle Performance&#45driven, comfortable TurboDry&#153 fabric Moldable fit around nose and cheek bones Advanced patent&#45pending technology that helps block particles Adjustable, soft knit ear loops for all&#45day comfort Breathable non&#45medical mask This is not a medical&#45grade mask and is not intended as a replacement for medical&#45grade equipment or other recommended measures to stop the community spread of any viruses, including social distancing, washing your hands and refraining from touching your face. This is not an FDA&#45approved product. This product makes no claims of antimicrobial protection, antiviral protection, particulate filtration, or infection prevention or reduction. This product is not intended for use in a medical setting. WARNING: CHOKING HAZARD  - small parts. Not for children under 3 years From a sample of bulk production test results, this mask showed an average 90.3% particle blocking performance.  <a href=""https://athleta.gap.com/Asset_Archive/ATWeb/content/merch/Athleta_TurboDry_Mask_PFE_Results_Final_V.pdf""><u> See here for details.</a></u> If on App, visit Activate product page for more details.",980196,14.99,USD,NewCondition,InStock,Island Coral/ Hearth Rose,9801960220000,Accessories & Masks/Gear,3.81,2214,a3b18828-7b3b-5adb-bf38-4a0b979be317,26/12/2021 22:28:14
https://athleta.gap.com/browse/product.do?pid=657550,Stellar Straight Crop Pant,Athleta,"FOR: Commuting, work, and travel FEEL: Euroluxe fabric is smooth and structured with stretch FAVE: Feminine seam lines flatter and side stash pocket holds essentials Modern seaming wraps around her body Straight crop silhouette is fashion forward and functional Multiple pocketing options provide function and utility",657550,99.99,USD,NewCondition,InStock,Black,6575500020001,Bottoms/Pants,4.54,225,8181b603-8307-50db-b5fe-3efd622c48e7,26/12/2021 22:28:14
https://athleta.gap.com/browse/product.do?pid=907830,Athleta Girl Chit Chat Short,Athleta,"INSPIRED FOR: yoga, studio workouts, studio <b>To Fro</b> Ultra&#45comfortable wide waistband with hidden key pocket NEVEREND DRAWSTRING. Fully adjustable continuous loop never gets lost in the wash Reflective details Comes with a hair tie so you can ready, set, go!",907830,19.99,USD,NewCondition,InStock,Black 2,9078300320001,Athleta Girl/Tights & Leggings,4.81,106,a65a36cf-cc00-5e9d-b404-77afc722e10d,26/12/2021 22:28:14
https://athleta.gap.com/browse/product.do?pid=531268,Ultimate Stash Pocket Crop,Athleta,"FOR: Medium to high impact workouts at the gym, studio or outdoors FEEL: SuperSonic fabric, made with recycled material, is sleek with supportive compression FAVE: Two side stash pockets and one back waistband pocket Fully adjustable NeverEnd drawstring won&#39t get lost in the wash Stash pockets stretch on body to comfortably fit a smart phone and hold it snugly in place during your sweatiest workouts Ultimate tights are best for medium to high impact workouts with compressive and sweat&#45wicking fabric.",531268,47.99,USD,NewCondition,InStock,Black,5312680020000,/,3.86,195,e7251732-9c38-54d4-ba44-b470846823f6,26/12/2021 22:28:15
https://athleta.gap.com/browse/product.do?pid=983159,Underarm Mask by Megababe,Athleta,"Use this detoxifying underarm mask to help you feel clean and fresh The no&#45mess applicator deposits the mask directly to your skin Switching to aluminum&#45free deodorant can be an especially sweaty and stinky time - it can take weeks or longer to flush out the toxins - but it doesn't have to be Speed through the standard ""detox period"" with this all&#45natural Detoxifying Underarm Mask Charcoal and kaolin clay combine to draw out impurities, while glycolic acid, willow bark extract, and tea tree oil step in to exfoliate and clarify Skin is left deeply cleansed, softer, smoother, and brighter, making it the perfect new step in your routine to keep pits happy, even after the transition passes FOR: Restoration and rejuvenation Women moving women, forward-this is the power of she. It's why we're honored to partner with women&#45founded companies that are committed to support and inspire all bodies everywhere.",983159,14.99,USD,NewCondition,InStock,Clear,9831590020000,Accessories & Masks/All Accessories,4.8,10,98f4b4ce-0c90-5fec-ae5e-35c0e377ec7b,26/12/2021 22:28:15
https://athleta.gap.com/browse/product.do?pid=567031,Athleta Girl Long Distance Bra,Athleta,"FOR: School, practice and play FEEL: Brushed, soft fabric FAVE: Removable pads in L, XL, XXL",567031,27.97,USD,NewCondition,InStock,Cobblestone Grey Heather,5670310020001,Athleta Girl/Bras,5,7,903f8a07-4ecc-54ac-b3be-9fb24b44da9f,26/12/2021 22:28:15
https://athleta.gap.com/browse/product.do?pid=599474,Whisper Featherless Jacket,Athleta,"FOR: Commuting, work, and travel FEEL: Lightweight 3M&#153 Recycled Thinsulate insulation�keeps you warm without the bulk FAVE: High low hem for added warmth and ease of movement Secure pockets to stash essentials Adjustable bungee on hem for custom fit",599474,199.00,USD,NewCondition,InStock,Cattail Brown,5994740620005,Jackets/All Jackets,4.57,407,08aae802-7d82-5b78-a408-2d6febdf7799,26/12/2021 22:28:16
https://athleta.gap.com/browse/product.do?pid=531781,Zephyr Print Tank,Athleta,"FOR: Commuting, work, and travel FEEL: Featherweight Stretch&#153 fabric made with recycled polyester feels silky sleek and light as air FAVE: Longer length covers your assets",531781,44.99,USD,NewCondition,InStock,Denali Minimalistic Grey,5317810920000,Tops/All Tops,4.62,518,6a24bb99-e2b8-5298-9566-dfd452f10731,26/12/2021 22:28:17
https://athleta.gap.com/browse/product.do?pid=566848,Salutation Stash Pocket II Supernova Capri,Athleta,FOR: Yoga or studio practice FEEL: Powervita&#153 fabric is buttery soft with support that feels like a gentle hug FAVE: Bonded side stash pockets to store your essentials V back waistband is feminine and flattering,566848,39.97,USD,NewCondition,InStock,Multi,5668480020000,/,4.51,175,29b7d2ba-06b4-581b-a2fc-cafc82ae7dab,26/12/2021 22:28:17
https://athleta.gap.com/browse/product.do?pid=779294,Vital Headband in Powervita&#x26;#153,Athleta,"FOR: Indoor and outdoor yoga practice, and life off the mat FEEL: Stretchy, quick&#45drying and breathable FAVE: Keeps flyaways under wraps",779294,14.00,USD,NewCondition,InStock,Matador Red,7792941820000,Accessories & Masks/Hats & Headbands,4.64,368,f7788f0a-37fa-5260-addd-442a67e0f1ae,26/12/2021 22:28:18
https://athleta.gap.com/browse/product.do?pid=335981,Foothill Tee,Athleta,"FOR: Medium and high impact workouts at the gym, studio or outdoors FEEL: Lightweight, unbelievably comfortable FAVE: Mesh ventilation helps keep you cool Chafe&#45free SEAMLESS fabric stretches with every move",335981,54.00,USD,NewCondition,InStock,Shadow Olive,3359811920000,Tops/Short Sleeve,4.55,996,81fcda08-fe21-598c-9396-3fc155aabea5,26/12/2021 22:28:18
https://athleta.gap.com/browse/product.do?pid=566786,Sculpted Capri Medium Bikini Bottom,Athleta,"FOR: Swim, surf, stand&#45up paddleboard, and all water sports FEEL: LYCRA&#174 XTRA LIFE&#153 SPANDEX. Ultra&#45resilient fabric snaps back like a pro and lasts 5 to 10X longer FAVE: Compressive liner provides a comfortable flattering hold",566786,14.99,USD,NewCondition,InStock,Taupe,5667860020000,Swim/Swim Bottoms,5,5,010bef5a-1ef8-5ff9-b53a-dc14bd668c13,26/12/2021 22:28:18
https://athleta.gap.com/browse/product.do?pid=531124,Solace Bra D&#x26;#45DD+,Athleta,"BEST FOR STUDIO: yoga, barre, pilates FEEL: Powervita&#153 fabric is buttery soft with support that feels like a gentle hug FAVE: bonded chestband lies flat and never pinches",531124,49.00,USD,NewCondition,InStock,Orchid  Pink,5311241220000,Bras/All Sports Bras,4.63,515,4017ab99-d233-5cc3-940f-88aa81046f99,26/12/2021 22:28:18
https://athleta.gap.com/browse/product.do?pid=632038,Solace Textured Bra D&#x26;#45DD,Athleta,"BEST FOR STUDIO: yoga + barre + pilates FEEL: Slightly raised, textured fabric that&#39s lightweight and stretchy FAVE: Bonded chestband lies flat and never pinches Flattering strappy back Removable pads",632038,24.97,USD,NewCondition,InStock,Frosted Floral Black/ New Navy,6320380120000,Bras/All Sports Bras,4.69,26,36613121-cbc6-5ddf-bd58-fb44587b1bcf,26/12/2021 22:28:19
https://athleta.gap.com/browse/product.do?pid=983618,Whisper Featherless Printed Vest,Athleta,"FOR: Hiking, climbing, and exploring in cold climates FEEL: Lightweight and breathable RDS FeatherDry down is water &#45repellent and retains loft and shape FAVE: Adjustable bungee cords on waist make your fit easy to customize�",983618,159.00,USD,NewCondition,InStock,Python Dress Blue,9836180020000,/,4.52,25,9a2f9b49-a02c-5b2e-b8be-cf452323273b,26/12/2021 22:28:19
https://athleta.gap.com/browse/product.do?pid=657713,Seascape Blousy Tankini,Athleta,"FOR: Swim, surf, stand&#45up paddleboard, and all water sports FEEL: H2ECO made with recycled nylon is smooth and sleek with powerful stretch FAVE: Underwire supports like her favorite bra Adjustable straps and band Bottom drawcord for adjustable fit Removable pads",657713,74.00,USD,NewCondition,InStock,Black,6577130024558,Swim/Tankini Tops,4.07,58,956f9583-6432-5455-9981-dfd3b0104e34,26/12/2021 22:28:19
https://athleta.gap.com/browse/product.do?pid=657529,Cabana Tunic Hoodie,Athleta,"FOR: Layering up to and from beach or pool FEEL: TENCEL Modal&#153 fabric is structured yet comfortable FAVE: Tunic length gives her lots of coverage, while slits at either side offer ease of movement",657529,27.97,USD,NewCondition,InStock,Muted Lilac,6575290120007,Tops/Sweatshirts & Wraps,4.45,128,aff4e20c-f546-5551-a5bb-d59f63f12841,26/12/2021 22:28:19
https://athleta.gap.com/browse/product.do?pid=633989,Ultimate Textured Bra D&#x26;#45DD,Athleta,"Looking for a different size? See A&#45C here BEST FOR CARDIO: run + train + HIIT IMPACT: Medium&#45impact workouts, best for D&#45DD cups FEEL: SuperSonic fabric made with recycled nylon is sleek with supportive compression FAVE: Sleek racerback design provides distraction&#45free mobility and airflow Lightweight removable pads Easy pocket for use of our Empower Pad Mastectomy Bra Insert if needed Shop the Ultimate Stash Textured Tight <a href=/browse/product.do?pid=631885&mlink=34,Copy_631885_631885&clink=34><u>here</a></u>",633989,24.97,USD,NewCondition,InStock,Static Black/ White,6339890220000,Bras/All Sports Bras,4.49,39,60fa89c2-af1b-5067-9fc0-6ef4cd47fd58,26/12/2021 22:28:19
https://athleta.gap.com/browse/product.do?pid=657749,Release Tee,Athleta,"FOR: Layering up to and from your workout FEEL: Lightweight with a linen&#45like texture FAVE: Natural, soft fabrication and flattering fit",657749,27.99,USD,NewCondition,InStock,Bright White,6577490120006,Tops/Short Sleeve,4.33,315,4883945a-e0de-56c5-a6ec-4646a7fb134b,26/12/2021 22:28:19
https://athleta.gap.com/browse/product.do?pid=291418,Athleta Girl Printed Record Breaker 3&#x26;#34 Short,Athleta,"FOR: School, practice and play FEEL: Recycled Featherweight Stretch&#153 fabric feels silky sleek and light as air FAVE: Side pockets stash her treasures Comfortable knit waistband Fully adjustable NeverEnd drawcord gives her room to grow Comes with a hair tie so you can ready, set, go!",291418,36.00,USD,NewCondition,InStock,Black Camo,2914180820001,Athleta Girl/Tights & Leggings,4.87,316,82934d00-cb00-518a-a7a9-7d5c8b17e635,26/12/2021 22:28:20
https://athleta.gap.com/browse/product.do?pid=985895,Daily Knit Glove,Athleta,"FOR: Commuting, work, and travel FEEL: Recycled Nylon is soft and stretchy FAVE: Matches back perfectly with the Daily Knit Beanie and Scarf",985895,32.00,USD,NewCondition,InStock,Wintergreen Mint,9858950120003,/,4.38,16,b5ba72d5-5fc0-5979-b3ef-1804059edab1,26/12/2021 22:28:20
https://athleta.gap.com/browse/product.do?pid=980393,Brooklyn Short,Athleta,"FOR: Commuting, work, and travel FEEL: Recycled Featherweight Stretch&#153 fabric feels silky sleek and light as air FAVE: Comfortable Sculptek Rib waistband holds you in 2 secure back zip pockets, 2 front pockets",980393,14.99,USD,NewCondition,InStock,Victorian Periwinkle,9803930122018,Bottoms/Shorts,4.73,333,43ffd560-0c8e-5c29-a360-398139190b7c,26/12/2021 22:28:21
https://athleta.gap.com/browse/product.do?pid=657594,Trekkie Utility Cargo Pant,Athleta,"FOR: Hiking, climbing and exploring, on or off the trail FEEL: Lightweight Ripstop has 2&#45way stretch for extra mobility FAVE: Adjustable hem at the leg opening Multiple storage solutions: 2 front pockets, 2 back pockets, and 2 pockets midway down the thigh",657594,39.97,USD,NewCondition,InStock,Ecru,6575940222018,Bottoms/Pants,4.63,373,733be3a1-d1ac-50ce-b7a9-c5eee2faeae9,26/12/2021 22:28:21
https://athleta.gap.com/browse/product.do?pid=981369,Nighttime Bliss Sleep Wide Leg Crop,Athleta,"FOR: Lounging, relaxing, and a good night&#39s sleep FEEL: Buttery&#45soft, lightweight fabric that drapes like a dream FAVE: Drawstring for adjustable fit Looking for the matching top? See the matching top <a href=/browse/product.do?pid=981363&mlink=34,Copy_981363_981363&clink=34><u>here</a></u>",981369,34.99,USD,NewCondition,InStock,Light Grey Heather,9813690120000,Sleep & Lounge/Sleep Bottoms,4.62,180,0166193b-5136-5ccd-a328-1310362347a4,26/12/2021 22:28:21
https://athleta.gap.com/browse/product.do?pid=983115,Elation Printed 7/8 Tight,Athleta,"FOR: Yoga or studio practice FEEL: Powervita&#153 fabric is buttery soft with support that feels like a gentle hug FAVE: Unpinchable three&#45layer waistband with mesh inner lining streamlines and supports No side seams for a distraction&#45free practice Back drop&#45in pocket holds your essentials Made with our customer&#45favorite, second&#45skin Powervita&#153 fabric, our yoga leggings/pants are designed for your ultimate distraction&#45free practice",983115,41.97,USD,NewCondition,InStock,Abstract Floral Matado,9831150120006,Bottoms/Pants,4.76,21,9a145409-254f-5e75-9839-0d32110a1ebc,26/12/2021 22:28:21
